time_period,time_identifier,geographic_level,country_code,country_name,quarter,gender,age,population_category,number,percent
2008,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Unemployed,29333.547858396319,3.76516187832237
2008,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Unemployed,25851.745608442274,3.32156140213648
2008,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Unemployed,26186.675619216367,3.37582013182922
2009,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Unemployed,23543.626971050049,3.04520369856999
2009,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Unemployed,23377.938987271264,3.03370053091471
2009,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Unemployed,18951.059215642585,2.46989492984881
2009,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Unemployed,19195.431267604654,2.51344505998411
2010,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Unemployed,20569.920174087572,2.70633698092763
2010,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Unemployed,19380.319331630686,2.56202961906376
2010,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Unemployed,17753.200282441991,2.35506370558414
2010,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Unemployed,20262.027021531656,2.69533604811367
2011,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Unemployed,18547.323548785935,2.47434891203467
2011,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Unemployed,15797.724947931769,2.11351263513134
2011,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Unemployed,22063.983806711709,2.96306822377087
2011,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Unemployed,18526.819410167911,2.49865057934246
2012,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Unemployed,22579.626178140519,3.0584924251809
2012,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Unemployed,19743.373643492596,2.68577133265669
2012,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Unemployed,11950.756612443904,1.62692943826757
2012,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Unemployed,12681.397191804004,1.7248720350981
2013,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Unemployed,12585.577069898543,1.71020136509509
2013,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Unemployed,13969.881930659147,1.89656144268306
2013,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Unemployed,11591.472378458566,1.57429517184102
2013,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Unemployed,12542.945212198698,1.70538623396629
2014,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Unemployed,10657.209649857017,1.45042818566763
2014,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Unemployed,13659.249624343123,1.86091544417739
2014,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Unemployed,14505.268572728281,1.9816265529938
2014,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Unemployed,16761.02103761855,2.29798829106698
2015,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Unemployed,9553.3738233740514,1.31453733940431
2015,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Unemployed,8391.0168546207351,1.15871135629035
2015,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Unemployed,9661.2017748513463,1.33947833044277
2015,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Unemployed,6172.1393841232348,0.859373304352635
2016,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Unemployed,11366.022182570952,1.58907782811135
2016,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Unemployed,10472.775255230285,1.47052363942125
2016,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Unemployed,11474.232356123684,1.61933457565285
2016,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Unemployed,8983.480296507907,1.2747895633349
2017,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Unemployed,16910.856295701495,2.41309946941633
2017,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Unemployed,8972.2497973566205,1.2873905809248
2017,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Unemployed,9676.9946303570032,1.39623054053746
2017,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Unemployed,14189.495628405966,2.05850714894691
2018,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Unemployed,11349.994088470172,1.6558456617507
2018,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Unemployed,5936.7223850706505,0.870930280519656
2018,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Unemployed,c,c
2018,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Unemployed,10893.103140405379,1.60272593843186
2019,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Unemployed,6937.9997311279258,1.02148230237349
2019,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Unemployed,7583.0773871684651,1.11717263583585
2019,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Unemployed,6909.3350223801608,1.01358050193643
2019,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Unemployed,6235.6372160705869,0.908583703709672
2020,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Unemployed,9918.7325465993126,1.43654185789443
2020,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Unemployed,8407.8530902075581,1.211521920343
2020,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Unemployed,8476.9219129864068,1.21205718654677
2020,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Unemployed,c,c
2021,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Unemployed,5217.6397931156389,0.737691422524419
2021,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Unemployed,7842.6655214229322,1.10168054838062
2021,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Unemployed,c,c
2021,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Unemployed,6759.8263799452616,0.945931672865094
2022,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Unemployed,c,c
2022,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Unemployed,5643.0023662233434,0.788476809069833
2022,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Unemployed,6978.6133070537435,0.97273613499657
2022,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Unemployed,8091.7575738608321,1.12828530547871
2023,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Unemployed,7568.2127743137244,1.05448866460926
2023,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Unemployed,7611.8208507310119,1.0596772795683
2001,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,26894.403179836867,3.69766382476257
2002,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,29398.570126288803,4.02690350662948
2002,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,35243.4612894897,4.80942430260504
2002,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,22503.494776563137,3.06180411259745
2002,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,22060.560790822317,2.99355991049705
2003,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,23937.713118609157,3.24008028134937
2003,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,29060.987271534337,3.92354971594173
2003,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,26151.703547889309,3.51521708215519
2003,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,20820.188342115667,2.7839947612854
2004,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,21164.402151609131,2.81516014897681
2004,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,31072.099531234126,4.11150183810671
2004,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,29023.368867607322,3.8298145708199
2004,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,26585.449749530526,3.50247280139471
2005,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,30790.651197500702,4.04955785885645
2005,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,30763.331351084344,4.03937721427184
2005,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,26714.3363363549,3.51101582609886
2005,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,24190.725348285283,3.18637360306079
2006,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,25740.114026826574,3.39822775772441
2006,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,30907.565696329926,4.08955733721591
2006,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,28004.065259057505,3.69741881832564
2006,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,26913.056047309714,3.53751443201274
2007,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,26895.462105014711,3.51992918448388
2007,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,27340.850791993085,3.56241866784712
2007,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,30869.926057085861,4.00670850211899
2007,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,24324.669791143271,3.14537585212631
2008,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,25597.379110969137,3.29766242791669
2008,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,21287.754493495799,2.73242916543604
2008,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,27402.193855019286,3.52077073715944
2008,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,22182.698300115124,2.85965277107837
2009,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,28075.356895146542,3.63135131052238
2009,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,28229.927235123701,3.66333171146987
2009,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,21375.792665272136,2.78591087309127
2009,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,22272.662993895588,2.91637702713014
2010,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,17946.882765600516,2.36122999553992
2010,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,15324.568994210334,2.02586959434014
2010,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,19657.688016556145,2.60770491218272
2010,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,18289.013251685887,2.43287784826828
2011,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,16002.107111398887,2.13479838302297
2011,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,16166.972265074786,2.16291271475308
2011,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,17038.898118127545,2.28822763940459
2011,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,19152.851347300748,2.5830814267412
2012,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,18410.433366522368,2.49376010707913
2012,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,15022.928753969667,2.04363003550076
2012,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,14729.975216476247,2.00528142960283
2012,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,14615.176458344213,1.98789682081047
2013,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,21083.636467597738,2.86496707046464
2013,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,19203.252458910341,2.60704767359187
2013,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,16824.611878031865,2.28503371986699
2013,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,14009.589560969791,1.90479674243971
2014,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,14695.334884739947,2.00001019168629
2014,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,18061.071802917984,2.46061301907448
2014,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,12945.426013914228,1.76852981386501
2014,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,17282.004976536671,2.36941681494872
2015,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,13433.732013483532,1.8484718242752
2015,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,12158.133156975324,1.67891057834305
2015,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,12512.716265188763,1.73482685516699
2015,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,11878.717941115552,1.65392458809151
2016,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,12926.491465195315,1.80724625138521
2016,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,19468.421339904948,2.73363775167864
2016,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,15147.074056627403,2.13767509482066
2016,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,17484.139831745415,2.48106504892776
2017,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,13018.811787998653,1.85772306669273
2017,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,18796.835074894887,2.69707921348177
2017,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,17571.147240067425,2.53522641543075
2017,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,14980.115823424247,2.17320448324038
2018,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,13389.128867753607,1.95333414074748
2018,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,15095.92228504573,2.21460512680876
2018,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,23974.343413582596,3.52532249512655
2018,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,22842.467731459998,3.36086191961287
2019,Calendar year,National,K02000001,United Kingdom,Q1,Female,Aged 16-17,Economically inactive,12200.149121893104,1.79622901373408
2019,Calendar year,National,K02000001,United Kingdom,Q2,Female,Aged 16-17,Economically inactive,14783.821917271591,2.17801829729359
2019,Calendar year,National,K02000001,United Kingdom,Q3,Female,Aged 16-17,Economically inactive,16497.781483335246,2.4201793056137
2019,Calendar year,National,K02000001,United Kingdom,Q4,Female,Aged 16-17,Economically inactive,16290.864741113095,2.37371317641233
